# T          sigma           mu
     1.30065    0.784759    0.231297
     1.30715    0.734614    0.176695
     1.31369    0.785704   0.0547416
     1.32026     1.06655    0.184248
     1.32686     1.16413    0.217219
     1.33349    0.984966  0.00605605
     1.34016     1.21852   0.0185974
     1.34686     1.06715    0.122908
      1.3536     1.10537    0.185171
     1.36037    0.792589    0.374083
     1.36717    0.626216    0.700766
       1.374    0.759748    0.805562
     1.38087    0.778237    0.818946
     1.38778     1.05658    0.252232
     1.39472     1.05742   0.0802104
     1.40169     1.12079    0.173756
      1.4087      1.4064    0.245982
     1.41574     1.35774    0.251293
     1.42282     1.50855    0.411708
     1.42993     1.19087    0.233815
     1.43708    0.983717    0.288229
     1.44427    0.944691    0.108782
     1.45149    0.566554    0.320166
     1.45875    0.797461   0.0684359
     1.46604    0.866832     0.25631
     1.47337    0.538871    0.161012
     1.48074    0.571092    0.655534
     1.48814    0.653191    0.882069
     1.49558    0.642251    0.787834
     1.50306    0.702188    0.757536
     1.51058    0.814474    0.609627
     1.51813    0.810018    0.603876
     1.52572    0.954694    0.810837
     1.53335    0.863042     0.70422
     1.54102    0.930888    0.479978
     1.54872    0.772447    0.536921
     1.55646    0.976507    0.346525
     1.56425    0.936308    0.149939
     1.57207    0.805557    0.668934
     1.57993     1.03897    0.444786
     1.58783    0.565931    0.693124
     1.59577    0.794959    0.637253
     1.60375    0.867683    0.539057
     1.61176    0.858398    0.521731
     1.61982    0.612139    0.709797
     1.62792    0.883175    0.802621
     1.63606     1.00583    0.531566
     1.64424    0.906747    0.411422
     1.65246    0.898186     0.03645
     1.66073    0.686534    0.167268
     1.66903    0.637898    0.693023
     1.67737    0.610875    0.693728
     1.68576    0.598035    0.719867
     1.69419    0.651842    0.754065
     1.70266    0.711301    0.631692
     1.71117    0.957297    0.508016
     1.71973    0.856899    0.708329
     1.72833    0.888169    0.764139
     1.73697    0.701126    0.832532
     1.74566    0.578732    0.848974
     1.75438    0.690413    0.778128
     1.76316    0.650401    0.725397
     1.77197    0.528084    0.730441
     1.78083    0.482787     1.05782
     1.78974    0.565829    0.854844
     1.79868    0.593155     1.07803
     1.80768    0.493622     1.22187
     1.81672     0.47476     1.07537
      1.8258    0.455334    0.938746
     1.83493    0.614974    0.760538
      1.8441    0.986326    0.626298
